,Goal 1,Goal 2,Goal 3,Goal 4,Avoid [Ambulance Mobilized At Station]
timestamp,cps,cps,cps,cps,cps
16:46:00.8821,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:01.8843,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:02.8848,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:03.8848,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:04.8878,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:05.8879,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:06.8907,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:07.8927,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:08.8947,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:09.8963,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:10.8964,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:11.8964,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:12.8965,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:13.8965,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:14.8966,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:15.8966,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:16.8992,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:17.9003,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:18.9003,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:19.9012,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:20.9005,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:21.9009,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:22.9009,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:23.9010,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:24.9013,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:25.9017,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:26.9048,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:27.9086,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:28.9100,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:29.9101,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:30.9101,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:31.9102,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:32.9102,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:33.9103,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:34.9119,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:35.9120,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:36.9120,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:37.9148,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:38.9168,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:39.9196,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:40.9206,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:41.9217,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:42.9235,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:43.9250,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:44.9264,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:45.9264,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:46.9268,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:47.9269,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:48.9271,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:49.9271,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:50.9274,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:51.9298,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:52.9281,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:53.9300,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:54.9302,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:55.9302,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:56.9334,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:57.9363,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:58.9363,0.0000,1.0000,1.0000,0.9801,0.9679
16:46:59.9395,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:00.9421,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:01.9448,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:02.9448,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:03.9449,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:04.9449,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:05.9455,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:06.9465,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:07.9482,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:08.9482,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:09.9483,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:10.9483,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:11.9484,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:12.9485,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:13.9506,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:14.9507,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:15.9535,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:16.9537,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:17.9568,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:18.9568,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:19.9568,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:20.9579,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:21.9580,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:22.9612,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:23.9621,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:24.9621,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:25.9633,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:26.9674,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:27.9674,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:28.9675,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:29.9707,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:30.9707,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:31.9734,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:32.9736,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:33.9767,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:34.9783,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:35.9784,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:36.9784,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:37.9785,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:38.9812,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:39.9814,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:40.9819,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:41.9820,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:42.9828,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:43.9848,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:44.9858,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:45.9887,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:46.9887,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:47.9888,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:48.9889,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:49.9889,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:50.9890,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:51.9921,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:52.9938,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:53.9967,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:54.9986,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:56.0011,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:57.0025,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:58.0025,0.0000,1.0000,1.0000,0.9801,0.9679
16:47:59.0026,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:00.0026,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:01.0027,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:02.0030,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:03.0031,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:04.0034,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:05.0035,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:06.0036,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:07.0036,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:08.0037,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:09.0039,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:10.0061,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:11.0061,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:12.0061,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:13.0061,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:14.0062,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:15.0063,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:16.0063,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:17.0063,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:18.0066,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:19.0066,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:20.0067,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:21.0067,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:22.0069,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:23.0070,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:24.0070,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:25.0097,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:26.0101,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:27.0101,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:28.0137,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:29.0145,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:30.0145,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:31.0146,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:32.0147,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:33.0194,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:34.0188,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:35.0189,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:36.0213,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:37.0227,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:38.0227,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:39.0228,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:40.0229,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:41.0229,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:42.0230,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:43.0241,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:44.0243,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:45.0243,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:46.0270,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:47.0273,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:48.0309,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:49.0319,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:50.0319,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:51.0347,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:52.0379,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:53.0404,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:54.0405,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:55.0405,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:56.0406,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:57.0406,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:58.0438,0.0000,1.0000,1.0000,0.9801,0.9679
16:48:59.0448,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:00.0448,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:01.0469,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:02.0492,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:03.0512,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:04.0512,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:05.0520,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:06.0550,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:07.0563,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:08.0594,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:09.0620,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:10.0632,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:11.0661,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:12.0661,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:13.0673,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:14.0687,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:15.0688,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:16.0696,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:17.0728,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:18.0730,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:19.0761,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:20.0792,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:21.0795,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:22.0796,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:23.0796,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:24.0797,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:25.0797,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:26.0826,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:27.0826,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:28.0827,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:29.0842,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:30.0842,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:31.0863,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:32.0959,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:33.0905,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:34.0930,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:35.0962,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:36.0962,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:37.0993,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:38.1006,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:39.1006,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:40.1007,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:41.1007,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:42.1008,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:43.1008,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:44.1008,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:45.1009,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:46.1029,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:47.1030,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:48.1061,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:49.1062,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:50.1087,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:51.1105,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:52.1124,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:53.1155,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:54.1177,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:55.1177,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:56.1193,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:57.1211,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:58.1212,0.0000,1.0000,1.0000,0.9801,0.9679
16:49:59.1223,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:00.1224,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:01.1264,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:02.1290,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:03.1296,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:04.1327,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:05.1341,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:06.1341,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:07.1341,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:08.1342,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:09.1362,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:10.1362,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:11.1368,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:12.1395,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:13.1395,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:14.1410,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:15.1436,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:16.1456,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:17.1488,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:18.1520,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:19.1527,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:20.1542,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:21.1543,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:22.1558,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:23.1585,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:24.1585,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:25.1616,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:26.1617,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:27.1619,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:28.1620,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:29.1621,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:30.1620,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:31.1622,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:32.1623,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:33.1623,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:34.1624,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:35.1625,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:36.1625,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:37.1650,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:38.1651,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:39.1682,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:40.1694,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:41.1706,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:42.1717,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:43.1717,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:44.1719,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:45.1750,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:46.1782,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:47.1788,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:48.1790,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:49.1791,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:50.1803,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:51.1807,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:52.1807,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:53.1830,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:54.1860,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:55.1860,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:56.1875,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:57.1875,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:58.1876,0.0000,1.0000,1.0000,0.9801,0.9679
16:50:59.1892,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:00.1923,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:01.1954,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:02.1985,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:03.2005,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:04.2005,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:05.2025,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:06.2040,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:07.2041,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:08.2053,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:09.2076,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:10.2078,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:11.2078,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:12.2113,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:13.2126,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:14.2127,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:15.2127,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:16.2155,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:17.2159,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:18.2162,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:19.2161,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:20.2162,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:21.2162,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:22.2162,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:23.2165,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:24.2166,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:25.2201,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:26.2215,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:27.2215,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:28.2232,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:29.2233,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:30.2233,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:31.2234,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:32.2252,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:33.2284,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:34.2285,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:35.2290,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:36.2290,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:37.2291,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:38.2296,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:39.2298,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:40.2300,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:41.2310,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:42.2321,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:43.2322,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:44.2328,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:45.2361,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:46.2381,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:47.2412,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:48.2417,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:49.2417,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:50.2453,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:51.2455,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:52.2456,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:53.2456,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:54.2483,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:55.2493,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:56.2525,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:57.2552,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:58.2558,0.0000,1.0000,1.0000,0.9801,0.9679
16:51:59.2563,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:00.2564,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:01.2564,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:02.2565,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:03.2566,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:04.2587,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:05.2619,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:06.2619,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:07.2693,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:08.2723,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:09.2727,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:10.2728,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:11.2738,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:12.2740,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:13.2741,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:14.2766,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:15.2767,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:16.2797,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:17.2798,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:18.2839,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:19.2871,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:20.2893,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:21.2895,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:22.2895,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:23.2896,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:24.2917,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:25.2944,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:26.2965,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:27.2993,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:28.2994,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:29.2994,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:30.2995,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:31.2995,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:32.2995,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:33.3045,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:34.3071,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:35.3086,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:36.3087,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:37.3087,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:38.3105,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:39.3104,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:40.3161,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:41.3192,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:42.3204,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:43.3212,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:44.3240,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:45.3240,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:46.3240,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:47.3243,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:48.3267,0.0000,1.0000,1.0000,0.9801,0.9679
16:52:49.3271,0.0000,1.0000,1.0000,0.9801,0.9679
